id,decision,score,category,family,question,correct_answer,reasons
q1199,REJECT,-100.0,Tarih,history,"Talas Savaşı ile en çok ilişkilendirilen kişi, taraf veya gelişme hangisidir?",Abbâsîler ve Tang Hanedanı,meta/eşleştirme şablonu
q1201,REJECT,-100.0,Tarih,history,"Talas Savaşı için doğru kişi, taraf veya gelişme eşleştirmesi hangisidir?",Abbâsîler ve Tang Hanedanı,meta/eşleştirme şablonu
q1207,REJECT,-100.0,Tarih,history,Şarlman’ın imparator ilan edilmesi için doğru yer eşleştirmesi hangisidir?,Roma,meta/eşleştirme şablonu
q1210,REJECT,-100.0,Tarih,history,"Şarlman’ın imparator ilan edilmesi için doğru kişi, taraf veya gelişme eşleştirmesi hangisidir?",Şarlman,meta/eşleştirme şablonu
q1215,REJECT,-100.0,Tarih,history,Dandanakan Savaşı için doğru yer eşleştirmesi hangisidir?,Horasan,meta/eşleştirme şablonu
q1216,REJECT,-100.0,Tarih,history,"Dandanakan Savaşı ile en çok ilişkilendirilen kişi, taraf veya gelişme hangisidir?",Tuğrul Bey,meta/eşleştirme şablonu
q1218,REJECT,-100.0,Tarih,history,"Dandanakan Savaşı için doğru kişi, taraf veya gelişme eşleştirmesi hangisidir?",Tuğrul Bey,meta/eşleştirme şablonu
q1221,REJECT,-100.0,Tarih,history,Malazgirt Savaşı için doğru tarih eşleştirmesi hangisidir?,1071,meta/eşleştirme şablonu
q1224,REJECT,-100.0,Tarih,history,Malazgirt Savaşı için doğru yer eşleştirmesi hangisidir?,Malazgirt,meta/eşleştirme şablonu
q1225,REJECT,-100.0,Tarih,history,"Malazgirt Savaşı ile en çok ilişkilendirilen kişi, taraf veya gelişme hangisidir?",Sultan Alparslan,meta/eşleştirme şablonu
q1227,REJECT,-100.0,Tarih,history,"Malazgirt Savaşı için doğru kişi, taraf veya gelişme eşleştirmesi hangisidir?",Sultan Alparslan,meta/eşleştirme şablonu
q1236,REJECT,-100.0,Tarih,history,"Birinci Haçlı Seferi’nin başlaması için doğru kişi, taraf veya gelişme eşleştirmesi hangisidir?",Papa II. Urbanus,meta/eşleştirme şablonu
q1238,REJECT,-100.0,Tarih,history,Cengiz Han’ın Moğol hükümdarı ilan edilmesi için doğru tarih eşleştirmesi hangisidir?,1206,meta/eşleştirme şablonu
q1241,REJECT,-100.0,Tarih,history,Cengiz Han’ın Moğol hükümdarı ilan edilmesi için doğru yer eşleştirmesi hangisidir?,Moğolistan,meta/eşleştirme şablonu
q1247,REJECT,-100.0,Tarih,history,Magna Carta’nın imzalanması için doğru tarih eşleştirmesi hangisidir?,1215,meta/eşleştirme şablonu
q1250,REJECT,-100.0,Tarih,history,Magna Carta’nın imzalanması için doğru yer eşleştirmesi hangisidir?,İngiltere,meta/eşleştirme şablonu
q1563,REJECT,-100.0,Sanat & Edebiyat,art,İlyada için doğru yaratıcı eşleştirmesi hangisidir?,Homeros,meta/eşleştirme şablonu
q1566,REJECT,-100.0,Sanat & Edebiyat,art,İlyada için doğru tarih veya dönem eşleştirmesi hangisidir?,Antik Çağ,meta/eşleştirme şablonu
q1569,REJECT,-100.0,Sanat & Edebiyat,art,İlyada için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,destan,meta/eşleştirme şablonu
q1572,REJECT,-100.0,Sanat & Edebiyat,art,Odysseia için doğru yaratıcı eşleştirmesi hangisidir?,Homeros,meta/eşleştirme şablonu
q1574,REJECT,-100.0,Sanat & Edebiyat,art,Odysseia için doğru tarih veya dönem eşleştirmesi hangisidir?,Antik Çağ,meta/eşleştirme şablonu
q1577,REJECT,-100.0,Sanat & Edebiyat,art,Odysseia için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,destan,meta/eşleştirme şablonu
q1580,REJECT,-100.0,Sanat & Edebiyat,art,İlahi Komedya için doğru yaratıcı eşleştirmesi hangisidir?,Dante Alighieri,meta/eşleştirme şablonu
q1583,REJECT,-100.0,Sanat & Edebiyat,art,İlahi Komedya için doğru tarih veya dönem eşleştirmesi hangisidir?,1321,meta/eşleştirme şablonu
q1586,REJECT,-100.0,Sanat & Edebiyat,art,İlahi Komedya için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,epik şiir,meta/eşleştirme şablonu
q1589,REJECT,-100.0,Sanat & Edebiyat,art,Decameron için doğru yaratıcı eşleştirmesi hangisidir?,Giovanni Boccaccio,meta/eşleştirme şablonu
q1592,REJECT,-100.0,Sanat & Edebiyat,art,Decameron için doğru tarih veya dönem eşleştirmesi hangisidir?,1353 dolayları,meta/eşleştirme şablonu
q1595,REJECT,-100.0,Sanat & Edebiyat,art,Decameron için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,öykü derlemesi,meta/eşleştirme şablonu
q1597,REJECT,-100.0,Sanat & Edebiyat,art,Don Kişot için doğru yaratıcı eşleştirmesi hangisidir?,Miguel de Cervantes,meta/eşleştirme şablonu
q1603,REJECT,-100.0,Sanat & Edebiyat,art,Don Kişot için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,roman,meta/eşleştirme şablonu
q1606,REJECT,-100.0,Sanat & Edebiyat,art,Hamlet için doğru yaratıcı eşleştirmesi hangisidir?,William Shakespeare,meta/eşleştirme şablonu
q1609,REJECT,-100.0,Sanat & Edebiyat,art,Hamlet için doğru tarih veya dönem eşleştirmesi hangisidir?,1600 dolayları,meta/eşleştirme şablonu
q1615,REJECT,-100.0,Sanat & Edebiyat,art,Macbeth için doğru yaratıcı eşleştirmesi hangisidir?,William Shakespeare,meta/eşleştirme şablonu
q1618,REJECT,-100.0,Sanat & Edebiyat,art,Macbeth için doğru tarih veya dönem eşleştirmesi hangisidir?,1606 dolayları,meta/eşleştirme şablonu
q1623,REJECT,-100.0,Sanat & Edebiyat,art,Romeo ve Juliet için doğru yaratıcı eşleştirmesi hangisidir?,William Shakespeare,meta/eşleştirme şablonu
q1626,REJECT,-100.0,Sanat & Edebiyat,art,Romeo ve Juliet için doğru tarih veya dönem eşleştirmesi hangisidir?,1595 dolayları,meta/eşleştirme şablonu
q1629,REJECT,-100.0,Sanat & Edebiyat,art,Romeo ve Juliet için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,trajedi,meta/eşleştirme şablonu
q1632,REJECT,-100.0,Sanat & Edebiyat,art,Kayıp Cennet için doğru yaratıcı eşleştirmesi hangisidir?,John Milton,meta/eşleştirme şablonu
q1635,REJECT,-100.0,Sanat & Edebiyat,art,Kayıp Cennet için doğru tarih veya dönem eşleştirmesi hangisidir?,1667,meta/eşleştirme şablonu
q1638,REJECT,-100.0,Sanat & Edebiyat,art,Kayıp Cennet için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,epik şiir,meta/eşleştirme şablonu
q1641,REJECT,-100.0,Sanat & Edebiyat,art,Robinson Crusoe için doğru yaratıcı eşleştirmesi hangisidir?,Daniel Defoe,meta/eşleştirme şablonu
q1644,REJECT,-100.0,Sanat & Edebiyat,art,Robinson Crusoe için doğru tarih veya dönem eşleştirmesi hangisidir?,1719,meta/eşleştirme şablonu
q1646,REJECT,-100.0,Sanat & Edebiyat,art,Robinson Crusoe için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,roman,meta/eşleştirme şablonu
q1649,REJECT,-100.0,Sanat & Edebiyat,art,Gulliver’in Gezileri için doğru yaratıcı eşleştirmesi hangisidir?,Jonathan Swift,meta/eşleştirme şablonu
q1652,REJECT,-100.0,Sanat & Edebiyat,art,Gulliver’in Gezileri için doğru tarih veya dönem eşleştirmesi hangisidir?,1726,meta/eşleştirme şablonu
q1655,REJECT,-100.0,Sanat & Edebiyat,art,Gulliver’in Gezileri için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,hiciv romanı,meta/eşleştirme şablonu
q1658,REJECT,-100.0,Sanat & Edebiyat,art,Candide için doğru yaratıcı eşleştirmesi hangisidir?,Voltaire,meta/eşleştirme şablonu
q1664,REJECT,-100.0,Sanat & Edebiyat,art,Candide için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,hiciv,meta/eşleştirme şablonu
q1667,REJECT,-100.0,Sanat & Edebiyat,art,Faust için doğru yaratıcı eşleştirmesi hangisidir?,Johann Wolfgang von Goethe,meta/eşleştirme şablonu
q1669,REJECT,-100.0,Sanat & Edebiyat,art,Faust için doğru tarih veya dönem eşleştirmesi hangisidir?,1808 ve 1832,meta/eşleştirme şablonu
q1672,REJECT,-100.0,Sanat & Edebiyat,art,Faust için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,dramatik eser,meta/eşleştirme şablonu
q1675,REJECT,-100.0,Sanat & Edebiyat,art,Gurur ve Önyargı için doğru yaratıcı eşleştirmesi hangisidir?,Jane Austen,meta/eşleştirme şablonu
q1678,REJECT,-100.0,Sanat & Edebiyat,art,Gurur ve Önyargı için doğru tarih veya dönem eşleştirmesi hangisidir?,1813,meta/eşleştirme şablonu
q1681,REJECT,-100.0,Sanat & Edebiyat,art,Gurur ve Önyargı için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,roman,meta/eşleştirme şablonu
q1684,REJECT,-100.0,Sanat & Edebiyat,art,Frankenstein için doğru yaratıcı eşleştirmesi hangisidir?,Mary Shelley,meta/eşleştirme şablonu
q1687,REJECT,-100.0,Sanat & Edebiyat,art,Frankenstein için doğru tarih veya dönem eşleştirmesi hangisidir?,1818,meta/eşleştirme şablonu
q1690,REJECT,-100.0,Sanat & Edebiyat,art,Frankenstein için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,gotik roman,meta/eşleştirme şablonu
q1695,REJECT,-100.0,Sanat & Edebiyat,art,Sefiller için doğru tarih veya dönem eşleştirmesi hangisidir?,1862,meta/eşleştirme şablonu
q1698,REJECT,-100.0,Sanat & Edebiyat,art,Sefiller için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,roman,meta/eşleştirme şablonu
q1701,REJECT,-100.0,Sanat & Edebiyat,art,Suç ve Ceza için doğru yaratıcı eşleştirmesi hangisidir?,Fyodor Dostoyevski,meta/eşleştirme şablonu
q1707,REJECT,-100.0,Sanat & Edebiyat,art,Suç ve Ceza için doğru tür ya da sanat biçimi eşleştirmesi hangisidir?,roman,meta/eşleştirme şablonu
q1710,REJECT,-100.0,Sanat & Edebiyat,art,Savaş ve Barış için doğru yaratıcı eşleştirmesi hangisidir?,Lev Tolstoy,meta/eşleştirme şablonu
q2523,REJECT,-100.0,Spor,sport,Futbol için doğru oyuncu düzeni eşleştirmesi hangisidir?,11 oyuncu,meta/eşleştirme şablonu
q2524,REJECT,-100.0,Spor,sport,Futbol için temel ekipman veya oyun aracı hangisidir?,küresel futbol topu,meta/eşleştirme şablonu
q2526,REJECT,-100.0,Spor,sport,Futbol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,küresel futbol topu,meta/eşleştirme şablonu
q2527,REJECT,-100.0,Spor,sport,Futbol müsabakasının temel formatı hangisidir?,90 dakikalık normal süre,meta/eşleştirme şablonu
q2529,REJECT,-100.0,Spor,sport,Futbol için doğru müsabaka formatı eşleştirmesi hangisidir?,90 dakikalık normal süre,meta/eşleştirme şablonu
q2532,REJECT,-100.0,Spor,sport,Basketbol için doğru oyuncu düzeni eşleştirmesi hangisidir?,5 oyuncu,meta/eşleştirme şablonu
q2534,REJECT,-100.0,Spor,sport,Basketbol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,potaya atılan basketbol topu,meta/eşleştirme şablonu
q2535,REJECT,-100.0,Spor,sport,Basketbol müsabakasının temel formatı hangisidir?,dört periyot,meta/eşleştirme şablonu
q2537,REJECT,-100.0,Spor,sport,Basketbol için doğru müsabaka formatı eşleştirmesi hangisidir?,dört periyot,meta/eşleştirme şablonu
q2540,REJECT,-100.0,Spor,sport,Voleybol için doğru oyuncu düzeni eşleştirmesi hangisidir?,6 oyuncu,meta/eşleştirme şablonu
q2541,REJECT,-100.0,Spor,sport,Voleybol için temel ekipman veya oyun aracı hangisidir?,file üzerinden geçirilen voleybol topu,meta/eşleştirme şablonu
q2543,REJECT,-100.0,Spor,sport,Voleybol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,file üzerinden geçirilen voleybol topu,meta/eşleştirme şablonu
q2544,REJECT,-100.0,Spor,sport,Voleybol müsabakasının temel formatı hangisidir?,üç set kazanan takımın galibiyeti,meta/eşleştirme şablonu
q2546,REJECT,-100.0,Spor,sport,Voleybol için doğru müsabaka formatı eşleştirmesi hangisidir?,üç set kazanan takımın galibiyeti,meta/eşleştirme şablonu
q2549,REJECT,-100.0,Spor,sport,Hentbol için doğru oyuncu düzeni eşleştirmesi hangisidir?,7 oyuncu,meta/eşleştirme şablonu
q2550,REJECT,-100.0,Spor,sport,Hentbol için temel ekipman veya oyun aracı hangisidir?,elle oynanan hentbol topu,meta/eşleştirme şablonu
q2552,REJECT,-100.0,Spor,sport,Hentbol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,elle oynanan hentbol topu,meta/eşleştirme şablonu
q2553,REJECT,-100.0,Spor,sport,Hentbol müsabakasının temel formatı hangisidir?,iki devre ve toplam 60 dakika,meta/eşleştirme şablonu
q2555,REJECT,-100.0,Spor,sport,Hentbol için doğru müsabaka formatı eşleştirmesi hangisidir?,iki devre ve toplam 60 dakika,meta/eşleştirme şablonu
q2558,REJECT,-100.0,Spor,sport,Futsal için temel ekipman veya oyun aracı hangisidir?,daha küçük ve az seken top,meta/eşleştirme şablonu
q2560,REJECT,-100.0,Spor,sport,Futsal için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,daha küçük ve az seken top,meta/eşleştirme şablonu
q2561,REJECT,-100.0,Spor,sport,Futsal müsabakasının temel formatı hangisidir?,iki devre ve toplam 40 dakika,meta/eşleştirme şablonu
q2563,REJECT,-100.0,Spor,sport,Futsal için doğru müsabaka formatı eşleştirmesi hangisidir?,iki devre ve toplam 40 dakika,meta/eşleştirme şablonu
q2566,REJECT,-100.0,Spor,sport,Su topu için doğru oyuncu düzeni eşleştirmesi hangisidir?,7 oyuncu,meta/eşleştirme şablonu
q2567,REJECT,-100.0,Spor,sport,Su topu için temel ekipman veya oyun aracı hangisidir?,havuz ve su topu,meta/eşleştirme şablonu
q2569,REJECT,-100.0,Spor,sport,Su topu için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,havuz ve su topu,meta/eşleştirme şablonu
q2570,REJECT,-100.0,Spor,sport,Su topu müsabakasının temel formatı hangisidir?,dört periyot,meta/eşleştirme şablonu
q2572,REJECT,-100.0,Spor,sport,Su topu için doğru müsabaka formatı eşleştirmesi hangisidir?,dört periyot,meta/eşleştirme şablonu
q2575,REJECT,-100.0,Spor,sport,Çim hokeyi için doğru oyuncu düzeni eşleştirmesi hangisidir?,11 oyuncu,meta/eşleştirme şablonu
q2576,REJECT,-100.0,Spor,sport,Çim hokeyi için temel ekipman veya oyun aracı hangisidir?,hokey sopası ve sert top,meta/eşleştirme şablonu
q2579,REJECT,-100.0,Spor,sport,Çim hokeyi müsabakasının temel formatı hangisidir?,dört çeyrek,meta/eşleştirme şablonu
q2583,REJECT,-100.0,Spor,sport,Buz hokeyi için doğru oyuncu düzeni eşleştirmesi hangisidir?,buz üzerinde 6 oyuncu,meta/eşleştirme şablonu
q2584,REJECT,-100.0,Spor,sport,Buz hokeyi için temel ekipman veya oyun aracı hangisidir?,pak ve hokey sopası,meta/eşleştirme şablonu
q2587,REJECT,-100.0,Spor,sport,Buz hokeyi müsabakasının temel formatı hangisidir?,üç periyot,meta/eşleştirme şablonu
q2589,REJECT,-100.0,Spor,sport,Buz hokeyi için doğru müsabaka formatı eşleştirmesi hangisidir?,üç periyot,meta/eşleştirme şablonu
q2592,REJECT,-100.0,Spor,sport,Beyzbol için doğru oyuncu düzeni eşleştirmesi hangisidir?,9 oyuncu,meta/eşleştirme şablonu
q2593,REJECT,-100.0,Spor,sport,Beyzbol için temel ekipman veya oyun aracı hangisidir?,"sopa, top ve eldiven",meta/eşleştirme şablonu
q2595,REJECT,-100.0,Spor,sport,Beyzbol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,"sopa, top ve eldiven",meta/eşleştirme şablonu
q2596,REJECT,-100.0,Spor,sport,Beyzbol müsabakasının temel formatı hangisidir?,dokuz inning,meta/eşleştirme şablonu
q2598,REJECT,-100.0,Spor,sport,Beyzbol için doğru müsabaka formatı eşleştirmesi hangisidir?,dokuz inning,meta/eşleştirme şablonu
q2601,REJECT,-100.0,Spor,sport,Softbol için doğru oyuncu düzeni eşleştirmesi hangisidir?,9 oyuncu,meta/eşleştirme şablonu
q2602,REJECT,-100.0,Spor,sport,Softbol için temel ekipman veya oyun aracı hangisidir?,beyzboldan daha büyük top,meta/eşleştirme şablonu
q2604,REJECT,-100.0,Spor,sport,Softbol için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,beyzboldan daha büyük top,meta/eşleştirme şablonu
q2606,REJECT,-100.0,Spor,sport,Softbol için doğru müsabaka formatı eşleştirmesi hangisidir?,yedi inning,meta/eşleştirme şablonu
q2610,REJECT,-100.0,Spor,sport,Kriket için temel ekipman veya oyun aracı hangisidir?,"sopa, top ve wicket",meta/eşleştirme şablonu
q2612,REJECT,-100.0,Spor,sport,Kriket için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,"sopa, top ve wicket",meta/eşleştirme şablonu
q2613,REJECT,-100.0,Spor,sport,Kriket müsabakasının temel formatı hangisidir?,inning sistemi,meta/eşleştirme şablonu
q2615,REJECT,-100.0,Spor,sport,Kriket için doğru müsabaka formatı eşleştirmesi hangisidir?,inning sistemi,meta/eşleştirme şablonu
q2619,REJECT,-100.0,Spor,sport,Ragbi birliği için temel ekipman veya oyun aracı hangisidir?,oval top,meta/eşleştirme şablonu
q2622,REJECT,-100.0,Spor,sport,Ragbi birliği müsabakasının temel formatı hangisidir?,iki devre ve toplam 80 dakika,meta/eşleştirme şablonu
q2624,REJECT,-100.0,Spor,sport,Ragbi birliği için doğru müsabaka formatı eşleştirmesi hangisidir?,iki devre ve toplam 80 dakika,meta/eşleştirme şablonu
q2627,REJECT,-100.0,Spor,sport,Yedili ragbi için doğru oyuncu düzeni eşleştirmesi hangisidir?,7 oyuncu,meta/eşleştirme şablonu
q2629,REJECT,-100.0,Spor,sport,Yedili ragbi için doğru ekipman veya oyun aracı eşleştirmesi hangisidir?,oval top,meta/eşleştirme şablonu
q2630,REJECT,-100.0,Spor,sport,Yedili ragbi müsabakasının temel formatı hangisidir?,iki devre ve toplam 14 dakika,meta/eşleştirme şablonu
q2632,REJECT,-100.0,Spor,sport,Yedili ragbi için doğru müsabaka formatı eşleştirmesi hangisidir?,iki devre ve toplam 14 dakika,meta/eşleştirme şablonu
q2635,REJECT,-100.0,Spor,sport,Amerikan futbolu için doğru oyuncu düzeni eşleştirmesi hangisidir?,11 oyuncu,meta/eşleştirme şablonu
q3251,REJECT,-100.0,Coğrafya,geo,Afganistan ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,AFN,kod veri tabanı
q3252,REJECT,-100.0,Coğrafya,geo,Angola ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,AOA,kod veri tabanı
q3254,REJECT,-100.0,Coğrafya,geo,Arnavutluk ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,ALL,kod veri tabanı
q3255,REJECT,-100.0,Coğrafya,geo,Azerbaycan ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,AZN,kod veri tabanı
q3256,REJECT,-100.0,Coğrafya,geo,Bahamalar ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BSD,kod veri tabanı
q3257,REJECT,-100.0,Coğrafya,geo,Bahreyn ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BHD,kod veri tabanı
q3258,REJECT,-100.0,Coğrafya,geo,Bangladeş ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BDT,kod veri tabanı
q3259,REJECT,-100.0,Coğrafya,geo,Barbados ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BBD,kod veri tabanı
q3260,REJECT,-100.0,Coğrafya,geo,Belarus ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BYR,kod veri tabanı
q3261,REJECT,-100.0,Coğrafya,geo,Belize ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,BZD,kod veri tabanı
q3262,REJECT,-100.0,Coğrafya,geo,Benin ülkesinde kullanılan para biriminin uluslararası kodu hangisidir?,XOF,kod veri tabanı
