id,status,categoryIndex,difficulty,family,reason,question,correctAnswer
q40957,REJECT,2,Zor,composite:q31678,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Antik Olimpiyatların geleneksel başlangıcı, Gregoryen takvimin yürürlüğe girmesi, İlk iPhone’un satışa çıkması, Sokrates’in yargılanıp idam edilmesi olaylarının eskiden yeniye doğru sıralaması hangisidir?”, ardından “Teutoburg Ormanı Muharebesi ile Brest-Litovsk Antlaşması arasında yaklaşık kaç yıl vardır?” soruluyor. Doğru cevap çifti hangisidir?",Antik Olimpiyatların geleneksel başlangıcı → Sokrates’in yargılanıp idam edilmesi → Gregoryen takvimin yürürlüğe girmesi → İlk iPhone’un satışa çıkması  •  1909
q40958,REJECT,2,Zor,composite:q25000,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Boksör Ayaklanması’nın başlaması ile WHO’nun COVID-19’u pandemi olarak nitelemesi arasında yaklaşık kaç yıl vardır?”, ardından “Pompeii en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?” soruluyor. Doğru cevap çifti hangisidir?",121  •  Roma İmparatorluğu
q40959,REJECT,3,Orta,composite:q25393,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Aylak Adam hangi edebî türde sınıflandırılır?” ve “Liebesträume No. 3, The Fighting Temeraire, The City Rises ve La Traviata arasından hangisinin tarihi Tristan und Isolde eserine en yakındır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",Roman  •  La Traviata
q40960,REJECT,2,Zor,composite:q28588,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “Büyük İskender’in Mısır’a girişi ile Notre-Dame Katedrali yangını arasında yaklaşık kaç yıl vardır?” hem de “Beyrut Limanı patlaması en doğrudan hangi yerle ilişkilidir?” sorusunu sırasıyla doğru cevaplar?,2350  •  Beyrut
q40961,REJECT,5,Orta,composite:q25034,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “Bir futbol takımının attığı gol 20, yediği gol 5 ise gol averajı kaçtır?” hem de “1984 Yaz Olimpiyatları, 2000 Yaz Olimpiyatları, 1988 Avrupa Futbol Şampiyonası ve 1912 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?” sorusunu sırasıyla doğru cevaplar?",+15  •  1912 Yaz Olimpiyatları → 1984 Yaz Olimpiyatları → 1988 Avrupa Futbol Şampiyonası → 2000 Yaz Olimpiyatları
q40962,REJECT,0,Orta,composite:q22138,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Zlín adlı idari bölüm hangi ülkeye bağlıdır?” ve “Arjantin için verilen yaklaşık merkez koordinatı hangi yarımküre ikilisine düşer?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,Çekya  •  Güney ve Batı yarımküreleri
q40963,REJECT,4,Zor,composite:q28777,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Atom numarası 17 olan 2- yüklü iyon kaç elektrona sahiptir?” ve “Bir cisim 28 kg ve ivmesi 6 m/s² olduğuna göre net kuvveti kaç newtondur?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,19  •  168 N
q40964,REJECT,0,Orta,composite:q5172,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Ha Long Körfezi hangi ülkede veya ülkelerde bulunur?”, ikinci soru “Hırvatistan için ayrılmış ülke kodlu internet alan adı uzantısı hangisidir?” olduğuna göre doğru yanıt sırası hangisidir?",Vietnam  •  .hr
q40965,REJECT,1,Orta,composite:q23935,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “2 tam nota süresi eşit olarak 8'lik nota değerlerine bölünürse kaç nota elde edilir?”, ikinci soru “Dakikada 108 dörtlük vuruş hızında 9/8 ölçülü 8 ölçülük bölüm yaklaşık kaç saniye sürer?” olduğuna göre doğru yanıt sırası hangisidir?",16  •  20
q40966,REJECT,2,Zor,composite:q26797,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Jül Sezar suikastı, Juno uzay aracının Jüpiter yörüngesine girmesi, Bannockburn Muharebesi, İki nötron yıldızının birleşmesinden kütleçekim dalgası gözlenmesi olaylarının eskiden yeniye doğru sıralaması hangisidir?” / “Boston Çay Partisi ile Milletler Cemiyetinin faaliyete başlaması arasında yaklaşık kaç yıl vardır?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",Jül Sezar suikastı → Bannockburn Muharebesi → Juno uzay aracının Jüpiter yörüngesine girmesi → İki nötron yıldızının birleşmesinden kütleçekim dalgası gözlenmesi  •  147
q40967,REJECT,1,Orta,composite:q17322,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Dark ve Delhi Crime dizilerinin ilk yayınlandığı ortak kanal veya platform hangisidir?”, ardından “Dakikada 72 dörtlük vuruş hızında 2/4 ölçülü 12 ölçülük bölüm yaklaşık kaç saniye sürer?” soruluyor. Doğru cevap çifti hangisidir?",Netflix  •  20
q40968,REJECT,0,Zor,composite:q4218,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Guyana için kullanılan ISO 3166-1 alpha-3 kodu hangisidir?” ve “Oita, hangi ülkenin alt ulusal bölümlerinden biri olarak kayıtlıdır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",GUY  •  Japonya
q40969,REJECT,3,Zor,composite:q27323,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Her biri 5 dizeden oluşan 20 adet tanka toplam kaç dize içerir?”, ikinci soru “Ficciones, Geceler Güzeldir, Rigoletto ve Çıplak Dağda Bir Gece için hangi yaratıcı–eser–biçim–alan eşleştirmesi bütünüyle doğrudur?” olduğuna göre doğru yanıt sırası hangisidir?",100  •  Jorge Luis Borges — Ficciones — Öykü derlemesi — Edebiyat
q40970,REJECT,2,Zor,composite:q24836,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “YouTube’un kurulması hangi on yıllık dönemde gerçekleşmiştir?” hem de “Nara için öne çıkan tarihsel dönem hangisidir?” sorusunu sırasıyla doğru cevaplar?,2000'lu yıllar  •  MS 8. yüzyıl
q40971,REJECT,3,Orta,composite:q3632,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “Babalar ve Oğullar adlı eserin yazarı kimdir?” hem de “Number 1A, 1948, Noktürn Op. 9 No. 2, Hafıza Polisi ve Boléro arasından hangisi Kırmızı ve Siyah ile aynı sanat veya edebiyat alanına aittir?” sorusunu sırasıyla doğru cevaplar?",İvan Turgenyev  •  Hafıza Polisi
q40972,REJECT,5,Orta,composite:q29467,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Dartta çift 2 ve tek 9 bölgelerine isabet eden iki okun toplam puanı kaçtır?”, ikinci soru “Voleybol için “Bir takımın sahada aynı anda kaç oyuncusu bulunur?” cevabı ile Avustralya futbolu için “Bir takım sahada kaç oyuncuyla yer alır?” cevabının toplamı kaçtır?” olduğuna göre doğru yanıt sırası hangisidir?",13  •  24
q40973,REJECT,3,Kolay,composite:q31332,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Her biri 14 dizeden oluşan 28 adet sone toplam kaç dize içerir?” / “Spiral Jetty, Impression, Sunrise, Black Square ve Kızıl Damga eserlerinden hangisi diğer üçünden farklı bir alanda sınıflandırılır?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",392  •  Kızıl Damga
q40974,REJECT,3,Orta,composite:q20761,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Kırmızı ve Siyah ile Parma Manastırı eserlerinin ortak yaratıcısı kimdir?”, ikinci soru “Whistler’s Mother, Vltava, Girl Before a Mirror ve Rhapsody in Blue eserleri tarihlerine göre eskiden yeniye nasıl sıralanır?” olduğuna göre doğru yanıt sırası hangisidir?",Stendhal  •  Whistler’s Mother → Vltava → Rhapsody in Blue → Girl Before a Mirror
q40975,REJECT,5,Orta,composite:q25053,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “Bir futbol takımının attığı gol 50, yediği gol 50 ise gol averajı kaçtır?” hem de “2022 NBA Finalleri, 1900 Yaz Olimpiyatları, 1896 Yaz Olimpiyatları ve 1968 Avrupa Futbol Şampiyonası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?” sorusunu sırasıyla doğru cevaplar?",+0  •  1896 Yaz Olimpiyatları → 1900 Yaz Olimpiyatları → 1968 Avrupa Futbol Şampiyonası → 2022 NBA Finalleri
q40976,REJECT,4,Orta,composite:q20932,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “Hacim 7 cm³, yoğunluk 11 g/cm³ olduğunda toplam kütle nedir?” hem de “Kütlesi 1300 g ve hacmi 65 cm³ olan maddenin yoğunluğu kaç g/cm³’tür?” sorusunu sırasıyla doğru cevaplar?",77 g  •  20 g/cm³
q40977,REJECT,3,Zor,composite:q3698,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “Gustave Flaubert tarafından yazılan Madame Bovary hangi edebî türe aittir?” hem de “Vltava, Candide, Finlandia ve Brandenburg Konçertoları eserlerinden hangisi diğer üçünden farklı bir alanda sınıflandırılır?” sorusunu sırasıyla doğru cevaplar?",Roman  •  Candide
q40978,REJECT,4,Orta,composite:q4847,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Amonyum klorür bileşiğinin kimyasal formülü hangisidir?”, ardından “230 volt gerilim altında 3 amper çeken bir aygıtın elektrik gücü kaç wattır?” soruluyor. Doğru cevap çifti hangisidir?",NH₄Cl  •  690
q40979,REJECT,2,Zor,composite:q28626,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “TRAPPIST-1 sistemindeki yedi gezegenin açıklanması ile IMAP uzay aracının fırlatılması arasında yaklaşık kaç yıl vardır?” hem de “Antik Olimpiyatların geleneksel başlangıcı hangi yılda gerçekleşti?” sorusunu sırasıyla doğru cevaplar?,8  •  MÖ 776
q40980,REJECT,0,Orta,composite:q20164,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Padova, hangi ülkenin idari bölümlerinden biridir?” / “Ürdün için verilen yaklaşık merkez koordinatı hangi yarımküre ikilisine düşer?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",İtalya  •  Kuzey ve Doğu yarımküreleri
q40981,REJECT,0,Orta,composite:q27029,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Mauritius kaç ülkeyle kara sınırı paylaşır?” ve “Tanzanya için verilen yaklaşık merkez koordinatı hangi yarımküre ikilisine düşer?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,0  •  Güney ve Doğu yarımküreleri
q40982,REJECT,5,Kolay,composite:q32389,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Bir futbol takımı 0 galibiyet, 8 beraberlik ve 3 yenilgi alırsa üç puanlı sistemde kaç puan toplar?” / “Bir basketbol takımı 6 iki sayılık, 6 üç sayılık ve 13 serbest atış isabeti bulursa toplam kaç sayı üretir?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",8  •  43
q40983,REJECT,1,Orta,composite:q19347,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Nomadland ile aynı on yıllık dönemde ilk kez gösterilen yapım hangisidir?”, ikinci soru “Dakikada 160 dörtlük vuruş hızında 12/8 ölçülü 4 ölçülük bölüm yaklaşık kaç saniye sürer?” olduğuna göre doğru yanıt sırası hangisidir?",Another Round  •  9
q40984,REJECT,2,Zor,composite:q26603,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Malazgirt Muharebesi olayının yılına, Arap Baharı protestolarının Tunus’ta başlaması, Sputnik 1’in fırlatılması, Çernobil nükleer kazası, James Webb Uzay Teleskobu’nun fırlatılması seçenekleri arasında zaman bakımından en yakın olan hangisidir?”, ardından “Aktium Muharebesi, Salamis Deniz Muharebesi, Hicret ve Marco Polo’nun Venedik’e dönmesi olayları tarih sırasına göre eskiden yeniye nasıl dizilir?” soruluyor. Doğru cevap çifti hangisidir?",Sputnik 1’in fırlatılması  •  Salamis Deniz Muharebesi → Aktium Muharebesi → Hicret → Marco Polo’nun Venedik’e dönmesi
q40985,REJECT,5,Orta,composite:q27883,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Bir futbol takımının attığı gol 10, yediği gol 45 ise gol averajı kaçtır?” ve “2012 NBA Finalleri, 1950 FIFA Dünya Kupası, 1952 Yaz Olimpiyatları ve 1988 Avrupa Futbol Şampiyonası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",-35  •  1950 FIFA Dünya Kupası → 1952 Yaz Olimpiyatları → 1988 Avrupa Futbol Şampiyonası → 2012 NBA Finalleri
q40986,REJECT,1,Orta,composite:q15431,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “Better Call Saul ile aynı on yıllık dönemde ilk kez gösterilen yapım hangisidir?” hem de “Dakikada 60 dörtlük vuruş hızında 3/4 ölçülü 12 ölçülük bölüm yaklaşık kaç saniye sürer?” sorusunu sırasıyla doğru cevaplar?,Boardwalk Empire  •  36
q40987,REJECT,1,Zor,composite:q27360,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “Super Mario 64 ilk kez hangi yılda yayımlandı?” hem de “Mi kök sesli majör yedili akorunun üçüncü çevriminde bas sesinin piyanodaki eş sesli karşılığı hangisidir?” sorusunu sırasıyla doğru cevaplar?,1996  •  Re diyez
q40988,REJECT,5,Kolay,composite:q32888,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Bir futbol takımı 3 galibiyet, 0 beraberlik ve 3 yenilgi alırsa üç puanlı sistemde kaç puan toplar?”, ikinci soru “Bir basketbol takımı 5 iki sayılık, 10 üç sayılık ve 6 serbest atış isabeti bulursa toplam kaç sayı üretir?” olduğuna göre doğru yanıt sırası hangisidir?",9  •  46
q40989,REJECT,1,Orta,composite:q18349,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “2 adet dörtlük nota ile 1 adet dörtlük nota toplamda kaç dörtlük vuruş sürer?”, ikinci soru “Dakikada 160 dörtlük vuruş hızında 2/4 ölçülü 9 ölçülük bölüm yaklaşık kaç saniye sürer?” olduğuna göre doğru yanıt sırası hangisidir?",3 dörtlük vuruş  •  6.75
q40990,REJECT,3,Orta,composite:q24470,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Aşağıdaki seçeneklerden hangisi hem “60 cm genişliğinde ve 75 cm yüksekliğindeki bir tuvalin sadeleştirilmiş en-boy oranı nedir?” hem de “Petruşka, Dört Mevsim, Slav Dansları ve The Fighting Temeraire eserleri tarihlerine göre eskiden yeniye nasıl sıralanır?” sorusunu sırasıyla doğru cevaplar?",4:5  •  Dört Mevsim → The Fighting Temeraire → Slav Dansları → Petruşka
q40991,REJECT,1,Orta,composite:q25530,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Red Dead Redemption 2 temel olarak hangi oyun türünde sınıflandırılır?”, ardından “Dakikada 72 dörtlük vuruş hızında 12/8 ölçülü 14 ölçülük bölüm yaklaşık kaç saniye sürer?” soruluyor. Doğru cevap çifti hangisidir?",Aksiyon-macera  •  70
q40992,REJECT,4,Zor,composite:q5818,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Bronşlar öncelikle hangi organ sistemiyle ilişkilidir?”, ardından “Kuvvet ile yer değiştirme aynı yönde; F = 50 N ve d = 12 m ise iş kaç J olur?” soruluyor. Doğru cevap çifti hangisidir?",Solunum sistemi  •  600 J
q40993,REJECT,5,Kolay,composite:q24302,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Bir basketbol takımı 6 iki sayılık, 2 üç sayılık ve 8 serbest atış isabeti bulursa toplam kaç sayı üretir?” / “Bir basketbol takımı 5 iki sayılık, 11 üç sayılık ve 5 serbest atış isabeti bulursa toplam kaç sayı üretir?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",26  •  48
q40994,REJECT,4,Orta,composite:q4853,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “H₂SO₄ kimyasal formülü hangi bileşiğe aittir?”, ardından “Atom numarası 16, kütle numarası 44 olan bir izotopun çekirdeğinde kaç nötron bulunur?” soruluyor. Doğru cevap çifti hangisidir?",Sülfürik asit  •  28
q40995,REJECT,5,Orta,composite:q25003,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Dartta üçlü 1 ve çift 8 bölgelerine isabet eden iki okun toplam puanı kaçtır?” ve “2016 Yaz Olimpiyatları, 1912 Yaz Olimpiyatları, 2024 NBA Finalleri ve 1988 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",19  •  1912 Yaz Olimpiyatları → 1988 Yaz Olimpiyatları → 2016 Yaz Olimpiyatları → 2024 NBA Finalleri
q40996,REJECT,5,Orta,composite:q23591,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Dartta çift 1 ve üçlü 1 bölgelerine isabet eden iki okun toplam puanı kaçtır?” / “2014 NBA Finalleri, 1952 Yaz Olimpiyatları, 2024 Yaz Olimpiyatları ve 1962 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",5  •  1952 Yaz Olimpiyatları → 1962 FIFA Dünya Kupası → 2014 NBA Finalleri → 2024 Yaz Olimpiyatları
